45.0,0,45.0,0,HH
45.0,0.0,0.0,0.0,HV
0.0,0.0,0.0,0.0,VV
0.0,0.0,45.0,0.0,VH
22.5,0.0,45.0,0.0,RH
22.5,0.0,0.0,0.0,RV
22.5,45.0,0.0,0.0,DV
22.5,45.0,45.0,0.0,DH
22.5,45.0,22.5,0.0,DR
22.5,45.0,22.5,45.0,DD
22.5,0.0,22.5,45.0,RD
45.0,0.0,22.5,45.0,HD
0.0,0.0,22.5,45.0,VD
0.0,0.0,22.5,90.0,VL
45.0,0.0,22.5,90.0,HL
22.5,0.0,22.5,90.0,RL
